Series Name,Series Code,Country Name,Country Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Central Europe and the Baltics,CEB,8897.28598420653,9369.37892828059,10012.7076114122,10696.6396034749,11157.4801432752,10786.9161179144,10981.4733368074,11394.266802785,11514.5456793468,11615.7670827153,12014.1315437223,12526.5930080241,12903.9755341271,13596.0111115604,14295.7520030083,14873.8347284782,14396.3062738007,15444.544433344,16291.651886908,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Early-demographic dividend,EAR,2342.92735607358,2439.87499262104,2545.12688240831,2647.45385752372,2696.66127576566,2672.92473002911,2802.96147604445,2896.35599870561,2974.6172439708,3052.04967147202,3133.91286603293,3227.84555071029,3325.68843417563,3431.30953975685,3516.70441285309,3554.56279931905,3362.07441107272,3562.72773318705,3724.24997277535,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,East Asia & Pacific,EAS,5812.76349308097,6109.88293854443,6456.11329176327,6887.68491604454,7137.75654350947,7269.63919281126,7769.63633398575,8135.87331215148,8489.72431968854,8865.88072718151,9218.65224173786,9586.06190605841,9962.38220389935,10392.1381962884,10820.5645697814,11189.5133598708,11125.3783847073,11785.2548860578,12099.3897276295,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,East Asia & Pacific (excluding high income),EAP,2791.92537263254,3045.82187864991,3356.80566586703,3747.35535229816,4039.86840383041,4330.58278294236,4726.03298965385,5095.47328919768,5435.16242732485,5783.28361501046,6137.89909862549,6500.07274972082,6875.11559856304,7280.74943102397,7705.43307853325,8105.01654912118,8167.29649987,8758.10977159773,9033.80534234272,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,East Asia & Pacific (IDA & IBRD),TEA,2824.37836145947,3081.15347144778,3395.64183502111,3790.57855594525,4086.32580729649,4380.22627312525,4780.02748603625,5153.44782352974,5496.70722475554,5848.49026253207,6206.87088594898,6572.91516798637,6951.96202813477,7361.88383080598,7791.13049495305,8195.04839793532,8257.98126404668,8855.41859387679,9134.30807010654,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Euro area,EMU,32297.5912492449,32671.4166298546,33569.9160376685,34398.594074014,34373.6953036639,32713.2206320209,33347.4878087188,33995.7077884696,33634.45891419,33446.9208128484,33801.104465303,34390.3487441923,34926.9056004965,35766.5448675701,36317.3226035586,36850.0742720097,34557.1178385486,36590.5170365656,37669.3296309594,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Europe & Central Asia,ECS,19942.7427200887,20413.5883592219,21136.8597660182,21838.1563201584,21969.3163708634,20905.3074817014,21376.4482356671,21825.1747341383,21822.1447510695,21910.2295491214,22231.8161717057,22588.5885741348,22918.0215928047,23495.7377688729,23910.5374536957,24265.4170774707,22883.6202407612,24344.2470102278,25191.2910759628,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Europe & Central Asia (excluding high income),ECA,5109.57528806449,5477.53807696403,5914.73771111888,6364.24870438622,6606.65113563457,6197.57347152122,6508.99922923468,6877.33214147388,7112.57633616775,7357.24894042937,7463.75446868291,7486.32741358411,7559.62047603679,7814.12677657518,8022.11881440222,8161.4242429836,8033.62799401071,8598.15408033693,8748.0282546928,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Europe & Central Asia (IDA & IBRD),TEC,5488.97802299345,5848.24557847774,6299.51331841849,6774.23280784289,7056.9301795943,6701.08430485306,6980.18892400919,7357.91421394551,7578.9309924795,7797.98754059353,7941.84784294489,8020.64599297702,8130.2327121509,8442.61033360936,8719.1681855244,8914.00864274748,8751.4223669669,9373.72276306417,9631.03631955928,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,European Union,EUU,27747.6309124399,28181.6850555067,29072.0766890039,29889.141482554,29984.5067795322,28612.7699614543,29208.3490842124,29816.4182557015,29563.4937542321,29467.1362661107,29864.1026759877,30487.1561746619,31022.3232095358,31854.8908669197,32455.9492916791,33014.7408595026,31126.3801930484,33035.2932259971,34158.9800293383,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Fragile and conflict affected situations,FCS,1601.68533905577,1654.68049306042,1709.87558494292,1770.26919021288,1814.90586797775,1821.31784249624,1899.99905411624,1853.00571175532,1896.99370357951,1916.06622825636,1912.46771989133,1890.48128039836,1889.41406369213,1894.0581638444,1901.02429905954,1899.63396317276,1763.41709098459,1766.93833185636,1757.89519222087,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Heavily indebted poor countries (HIPC),HPC,775.886950127629,796.034583444714,819.143892587586,840.225172388451,861.960916095138,864.81441840758,890.86783785737,900.105439584626,897.916741525672,921.269478821209,947.015613282134,963.318067757582,977.164539593296,994.780633285823,1004.41479094825,1016.97790870686,990.585437803021,1002.13830904485,1020.48510874678,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,High income,HIC,35702.6283096335,36493.9641191264,37341.3784277112,38043.0401515523,37934.6000866793,36428.3333889725,37291.2337670925,37856.1631442843,38173.468891583,38525.8661936852,39110.5803322401,39811.4801820307,40309.2599705986,41068.2267158604,41826.4546829151,42383.2148912376,40445.4714251069,42735.4871021568,43816.7795269191,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IBRD only,IBD,3234.65065030669,3430.2162167589,3676.48627331658,3966.44015574409,4158.87288316863,4231.99426009625,4517.34095032919,4756.83798935287,4963.36421836711,5166.26113939062,5356.7152271863,5536.38216278754,5732.46928947447,5976.12036673664,6217.18841731983,6412.94657650112,6282.09162330722,6713.28139584736,6927.55023032278,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA & IBRD total,IBT,2733.36540933002,2887.79626734204,3080.30427989564,3305.00897294229,3452.37062445255,3508.07190182059,3727.51044829386,3905.34380715023,4055.36673892152,4210.0235416641,4356.06059921648,4486.33398918222,4626.86610278097,4803.41181216723,4977.31365991954,5114.34764826978,4991.69602179643,5298.65241298739,5443.30048525793,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA blend,IDB,1457.43303161373,1512.29920748289,1563.90744154437,1613.09236244347,1640.63180838273,1697.29212816679,1753.52669227984,1790.09876979587,1827.23561292037,1887.91866533867,1953.85862508958,1987.56753401958,1990.76882841566,2002.27334038755,2038.0039273647,2052.29339908479,1982.04987046373,2040.18483609808,2081.30203118292,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA only,IDX,820.214054669664,850.199926820876,882.569869255253,915.586732327986,946.89841092845,962.290099171127,1000.02690438925,1011.30448234974,1005.56736713541,1032.62040859789,1064.68680198991,1073.59743511727,1095.11996574813,1125.06722144261,1149.7021423197,1176.8234189394,1146.44380811088,1160.56154490439,1182.67798407637,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA total,IDA,1032.92198288673,1071.19465305563,1109.88029656771,1148.29146247625,1178.41002858265,1207.96184050654,1252.27789072513,1272.30148117146,1280.95114122152,1319.19214180102,1362.42043526097,1379.21060240615,1393.90572090086,1417.03480708365,1444.80477932959,1467.09535904355,1423.03054689004,1451.31516256359,1479.46186582297,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Late-demographic dividend,LTE,4304.50921076998,4608.1303172582,5003.72118755425,5479.55672907225,5821.01814745367,5997.74953958963,6440.08126448555,6859.62629335165,7206.48721651655,7555.791498916,7895.5251604952,8213.98043073017,8528.62978187074,8924.82157345921,9358.25860137159,9748.07213161884,9732.96409414358,10436.0051738696,10753.6288393341,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latin America & Caribbean,LCN,7114.90143294549,7303.75119815304,7587.31653562983,7888.90900481008,8085.0953532209,7814.26810377312,8225.98779225568,8491.30783671704,8613.34376122858,8753.31871343209,8777.34921004206,8723.13545715196,8606.09950756509,8678.15297137226,8734.65627343076,8719.78944582796,8076.86667716977,8585.6781330394,8860.9500337614,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latin America & Caribbean (excluding high income),LAC,6760.29674106288,6943.35611967224,7221.19278247704,7518.99080208212,7713.22853753531,7444.99452035246,7858.13075583796,8112.69354278941,8212.47496600693,8345.02456089236,8363.413660276,8301.02679356578,8174.80681452472,8245.88517856565,8284.78797336295,8252.04822326243,7644.43991751576,8104.28067277649,8349.8612769103,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latin America & Caribbean (IDA & IBRD),TLA,6943.80533003482,7132.41407259337,7414.49020242269,7719.25841683208,7921.83472306251,7650.31514841101,8073.69642759463,8345.38536114299,8468.72170112108,8611.51801035233,8637.52069376109,8577.4877659067,8458.97442569985,8534.96130204903,8595.52543543328,8578.6937360563,7953.59530211914,8468.92967112691,8738.53405849652,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Least developed countries: UN classification,LDC,753.369257151065,789.010151945132,822.944808402854,861.914589313023,895.312483880328,908.512041218365,941.532267828632,945.556665719353,943.26929579824,972.355977351758,1001.94644945249,1004.29199066255,1016.40522350572,1035.08536635312,1054.19140071968,1078.52508723416,1050.75246642764,1053.0789884657,1075.10452368816,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Low & middle income,LMY,2622.15416323547,2773.72159514911,2960.66573337214,3178.91922772437,3320.91090711567,3379.34222297215,3597.75912405021,3770.39486222395,3918.16873082358,4072.480057643,4215.3078878945,4342.5952127114,4480.99246692022,4651.97494602008,4818.78887864052,4950.96466124601,4835.66064119341,5129.32122828133,5264.82233481389,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Low income,LIC,733.680808243164,758.964798340102,780.625920299832,803.832297217946,822.854752110774,827.131738927594,857.780754938459,836.77111100127,777.040886779855,782.481207427886,797.047365364816,774.247647253452,770.264308954579,771.301758788798,772.715818880946,779.648287663602,758.7370897927,751.875809266914,757.117774700557,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lower middle income,LMC,1327.119710607,1385.45101253539,1452.71394028398,1528.28920879504,1564.38308356469,1611.86680119389,1690.37377571209,1738.41933956082,1783.18396373199,1840.95705661029,1914.0826694163,1979.55537109609,2062.80069553711,2136.55928147753,2207.17094544065,2252.98063718112,2151.75742574971,2254.5179250092,2347.45167244512,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle East & North Africa,MEA,6083.20501157136,6253.92248996185,6470.85894578797,6647.80685025583,6788.51879338474,6671.69369512383,6852.70305225845,6967.98338442406,7105.69568042781,7116.14343744894,7168.65563799399,7217.65162409964,7396.02607974835,7394.31005124674,7421.52972273256,7379.03498135156,7002.73759211416,7228.06391351003,7550.71069803473,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle East & North Africa (excluding high income),MNA,3407.14116055298,3492.43564121259,3603.42425381667,3751.04496149202,3817.51360468445,3843.03414914077,3966.21641629756,3853.67189094106,3923.03258046983,3863.87395235923,3852.901091151,3805.67993794431,3936.99817634702,3992.07288275401,3994.96991034851,3962.55988894411,3774.39806043747,3880.31149917123,3984.80398642791,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle East & North Africa (IDA & IBRD),TMN,3417.63812427283,3501.69855331685,3614.94782366907,3763.93171887406,3829.96586465204,3854.15535431827,3977.81306044868,3861.82073628496,3930.775700588,3870.16369356,3860.01705126611,3811.77355399615,3942.20511839868,3998.16093727039,4001.66651568651,3969.39209712614,3784.45206603244,3890.18769878246,3995.50258454382,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle income,MIC,2789.49576001312,2955.0961204751,3160.2543700254,3400.04571288835,3557.36370894568,3624.96811558794,3865.74010227259,4061.63870193021,4234.18343255047,4407.67458473021,4567.94768285978,4715.50544348268,4874.51053168315,5069.90206925451,5261.6643731742,5415.71418647392,5298.33108364043,5635.08478487229,5795.99790382479,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,North America,NAC,50379.3494693311,51643.6507865705,52563.9314701405,53114.1009791857,52706.6454246228,50861.3045356805,51807.1020792688,52279.2617406189,53038.8902314005,53643.2502973641,54478.5172681102,55452.4213839576,55919.612801863,56815.1308461728,58119.5940910642,59105.7679041333,56807.0070291332,60035.1628531883,60961.1964695117,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,OECD members,OED,32258.5596035865,32930.0390280711,33677.4903738955,34299.3180729165,34170.6643452277,32777.6142991087,33531.4164212304,33984.4623151559,34248.0711871153,34548.1896615232,35044.136514525,35666.4567387794,36076.2185623326,36757.9080617614,37394.5260401971,37841.2820680907,36063.6524018451,38079.5814327872,39002.4152878825,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Other small states,OSS,8554.29376320867,8868.87674169746,9589.46098643952,10250.7476705179,10705.9502143844,10606.3278519081,11287.684372689,11913.653012564,12076.2412011165,12250.0491332026,12421.8827331332,12502.8728769793,12582.562665207,12489.6683968802,12547.8299677779,12615.396420623,11874.114666918,12256.2282775871,12594.190361877,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Pacific island small states,PSS,3275.40633017784,3316.7427155761,3349.96633572602,3323.00012983376,3356.27971129975,3301.29852731934,3386.42396741246,3477.67663796933,3475.96717172624,3546.16384109368,3634.34083879656,3723.87511414044,3818.38319637751,3928.69030094845,4000.58697557798,3999.47776998874,3544.10940923152,3375.90016817723,3602.27948205696,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Post-demographic dividend,PST,36419.8796728632,37240.9528840992,38122.9375796329,38865.6990137822,38771.5135483949,37262.3894262642,38171.7266330966,38699.730635142,39022.010945853,39395.1729259056,39968.066323112,40636.3472020662,41155.7774437802,41974.6997914879,42763.681911204,43364.4152866602,41320.3498351304,43626.8131188232,44800.9957274046,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Pre-demographic dividend,PRE,1232.40366226003,1268.00039592359,1309.01831299486,1350.83445553614,1395.16392296175,1416.63062516714,1464.5309379898,1479.01209871783,1486.28515026968,1526.38043837668,1557.94124505175,1563.46933235924,1556.90878405165,1537.87427923681,1532.53677172103,1538.07059528151,1458.20499171609,1462.71176321294,1481.41058309207,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Small states,SST,8323.64366788069,8610.967532116,9257.18784857904,9796.98439025444,10150.4375611311,9994.47475456516,10521.7118712838,11005.8915848576,11187.0021774588,11343.0132021836,11519.2142849648,11588.2234057817,11611.8244494939,11536.7744957362,11602.1656695637,11662.7990300942,10894.2780149661,11261.8362503528,11753.1625610243,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Asia,SAS,910.93042493588,964.022582154059,1021.15915401305,1077.8525282004,1097.34719397837,1156.60552178265,1223.75021525648,1267.21978197553,1316.80532431075,1377.41299890863,1452.98778692238,1539.4706005076,1639.30446786379,1724.93769174609,1812.68079152634,1862.4971013756,1756.6226471983,1882.24759287316,1986.1350290137,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Asia (IDA & IBRD),TSA,910.930424935881,964.022582154059,1021.15915401305,1077.8525282004,1097.34719397837,1156.60552178265,1223.75021525648,1267.21978197553,1316.80532431075,1377.41299890863,1452.98778692238,1539.4706005076,1639.30446786379,1724.93769174609,1812.68079152634,1862.4971013756,1756.6226471983,1882.24759287316,1986.1350290137,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa,SSF,1372.09181761939,1415.6980612701,1461.35033019364,1509.23868887171,1543.73262923799,1546.76022102151,1593.99463295319,1615.93295015108,1615.34292093661,1651.2623438387,1685.03400794142,1687.10091516037,1663.41975099553,1659.66265663628,1659.10991656533,1657.35519417331,1582.85003638111,1606.9094393418,1623.25866558355,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (excluding high income),SSA,1371.0752320437,1414.61087889656,1460.18603332484,1507.99694483808,1542.57079160142,1545.66302818915,1592.88149098172,1614.72967711047,1614.13235303345,1650.07414744326,1683.83016492878,1685.87762138125,1662.16020163428,1658.39911205181,1657.82969714551,1656.041573948,1581.67495860259,1605.69784087084,1621.98786537001,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (IDA & IBRD),TSS,1372.09181761939,1415.6980612701,1461.35033019364,1509.23868887171,1543.73262923799,1546.76022102151,1593.99463295319,1615.93295015108,1615.34292093661,1651.2623438387,1685.03400794142,1687.10091516037,1663.41975099553,1659.66265663628,1659.10991656533,1657.35519417331,1582.85003638111,1606.9094393418,1623.25866558355,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Upper middle income,UMC,4236.39521057189,4522.70605541223,4881.49200777627,5304.78493187285,5603.0042318219,5708.71390526185,6137.76203920937,6508.87922154287,6834.93970587235,7150.89623134133,7425.63041364994,7683.61110791406,7947.62087954316,8299.10209195527,8649.11816537283,8949.98045243206,8844.81868767847,9480.01728162577,9747.16281157112,..
